"term","definition","source_anchor","notes"
"Systems Manager","AWS Systems Manager is the operations hub for AWS and hybrid cloud environments that can help achieve secure operations at scale. It provides a unified user interface for users to view operations data from multiple AWS services and automate tasks across their AWS resources. See also [https://aws.amazon.com/systems-manager](https://aws.amazon.com/systems-manager/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#systems-manager",""
"table","A collection of data. Similar to other database systems, DynamoDB stores data in tables.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#table",""
"tag","Metadata that you can define and assign to AWS [resources](#resource), such as an [EC2 instance](#ec2instance). Not all AWS resources can be tagged.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#tag",""
"tagging","Tagging resources: Applying a [tag](#tag) to an AWS [resource](#resource). [Amazon SES](#SES): Also called *labeling*. A way to format [return path](#returnpath) email addresses so that you can specify a different return path for each recipient of a message. You can use tagging to support [VERP](#VERP). For example, if Andrew manages a mailing list, he can use the return paths `andrew+recipient1@example.net` and `andrew+recipient2@example.net` so that he can determine which email bounced.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#tagging",""
"target attribute","Amazon Machine Learning (Amazon ML): The attribute in the input data that contains the “correct” answers. Amazon ML uses the target attribute to learn how to make predictions on new data. For example, if you were building a model for predicting the sale price of a house, the target attribute would be “target sale price in USD.”","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#target-attribute",""
"target revision","[CodeDeploy](#AWSCodeDeploy): The most recent version of the application revision that has been uploaded to the repository and will be deployed to the instances in a deployment group. In other words, the application revision currently targeted for deployment. This is also the revision that will be pulled for automatic deployments.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#targetrevision",""
"task","An instantiation of a [task definition](#task_definition) that's running on a [container instance](#container_instance).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#task",""
"task definition","The blueprint for your task. Specifies the name of the [task](#task), revisions, [container definitions](#container_definition), and [volume](#volume) information.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#task_definition",""
"task node","An [EC2 instance](#ec2instance) that runs [Hadoop](#Hadoop) map and reduce tasks, but doesn't store data. Task nodes are managed by the [master node](#masternode), which assigns Hadoop tasks to nodes and monitors their status. While a job flow is running, you can increase and decrease the number of task nodes. Because they don't store data and can be added and removed from a job flow, you can use task nodes to manage the EC2 instance capacity your job flow uses, increasing capacity to handle peak loads and decreasing it later. Task nodes only run a TaskTracker Hadoop daemon.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#tasknode",""
"tebibyte (TiB)","A contraction of tera binary byte. A tebibyte (TiB) is 2^40 or 1,099,511,627,776 bytes. A terabyte (TB) is 10^12 or 1,000,000,000,000 bytes. 1,024 TiB is a [pebibyte (PiB)](#pebibyte).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#tebibyte",""
"template format version","The version of an [CloudFormation](#CloudFormation) template design that determines the available features. If you omit the `AWSTemplateFormatVersion` section from your template, CloudFormation assumes the most recent format version.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#template-format-version",""
"template validation","The process of confirming the use of [JSON](#json) code in an [CloudFormation](#CloudFormation) template. You can validate any CloudFormation template using the `cfn-validate-template` command.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#template-validation",""
"temporary security credentials","Authentication information that's provided by [AWS STS](#STS) when you call an STS API action. Includes an [access key ID](#accesskeyID), a [secret access key](#SecretAccessKey), a [session](#session) token, and an expiration time.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#temp_security_creds",""
"Amazon Textract","Amazon Textract is a service that automatically extracts text and data from scanned documents. Amazon Textract goes beyond simple optical character recognition (OCR) to also identify the contents of fields in forms and information stored in tables. See also [https://aws.amazon.com/textract/](https://aws.amazon.com/textract/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AmazonTextract",""
"throttling","The automatic restricting or slowing down of a process based on one or more limits. For example, [Kinesis Data Streams](#AmazonKinesisStreams) throttles operations if an application (or group of applications operating on the same stream) attempts to get data from a shard at a rate faster than the shard limit. [API Gateway](#APIGateway) uses throttling to limit the steady-state request rates for a single account. [Amazon SES](#SES) uses throttling to reject attempts to send email that exceeds the [sending limits](#sendinglimits).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#throttling",""
"time-series data","Data that's provided as part of a metric. The time value is assumed to be when the value occurred. A metric is the fundamental concept for [CloudWatch](#AmazonCW) and represents a time-ordered set of data points. You publish metric data points into CloudWatch and later retrieve statistics about those data points as a time-series ordered dataset.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#timeseriesdata",""
"timestamp","A date/time string in the ISO 8601 format (more specifically, in the `YYYY-MM-DD` format).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#timestamp",""
"Timestream","Amazon Timestream is a scalable and serverless time series database service for real-time analytics, DevOps, and IoT applications that you can use to store and analyze trillions of events per day. See also [https://aws.amazon.com/timestream](https://aws.amazon.com/timestream/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#timestream",""
"TLS","See [Transport Layer Security (TLS)](#transportlayersecurity).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#TLS_abbrev",""
"tokenization","The process of splitting a stream of text into separate tokens on detectable boundaries such as white space and hyphens.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#tokenization",""
"AWS Toolkit for Eclipse","AWS Toolkit for Eclipse is an open-source plugin for the Eclipse Java integrated development environment (IDE) that makes it easier to develop, debug, and deploy Java applications using Amazon Web Services. See also [https://aws.amazon.com/eclipse/](https://aws.amazon.com/eclipse/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#toolkiteclipse",""
"AWS Toolkit for JetBrains","AWS Toolkit for JetBrains is an open-source plugin for the integrated development environments (IDEs) from JetBrains that makes it easier to develop, debug, and deploy serverless applications using Amazon Web Services. See also [https://aws.amazon.com/intellij/](https://aws.amazon.com/intellij/)[https://aws.amazon.com/pycharm/](https://aws.amazon.com/pycharm/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#toolkitjetbrains",""
"AWS Toolkit for Microsoft Azure DevOps","AWS Toolkit for Microsoft Azure DevOps provides tasks you can use in build and release definitions in VSTS to interact with AWS services. See also [https://aws.amazon.com/vsts/](https://aws.amazon.com/vsts/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#awsvsts",""
"AWS Toolkit for Visual Studio","AWS Toolkit for Visual Studio is an extension for Visual Studio that helps in developing, debugging, and deploying .NET applications using Amazon Web Services. See also [https://aws.amazon.com/visualstudio/](https://aws.amazon.com/visualstudio/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#toolkitvisualstudio",""
"AWS Toolkit for Visual Studio Code","AWS Toolkit for Visual Studio Code is an open-source plugin for the Visual Studio Code (VS Code) editor that makes it easier to develop, debug, and deploy applications using Amazon Web Services. See also [https://aws.amazon.com/visualstudiocode/](https://aws.amazon.com/visualstudiocode/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#toolkitvscode",""
